valuation_id,loan_id,property_address,property_type,appraised_value,assessed_value,square_footage,year_built,bedrooms,bathrooms,appraisal_date,appraiser_name,appraisal_company
VAL000634,LOAN0002057,7240 Oak Blvd,Condo,2880016.59,2078456.59,3133,1981,2,3.9,2023-02-09,Robert Wilson,Accurate Appraisals Inc
VAL000635,LOAN0002060,2764 Main Blvd,Commercial,80887.21,65955.24,1043,1994,6,3.9,2023-07-23,Brian Torres,Quality Assessment LLC
VAL000636,LOAN0002065,7836 Cedar St,Townhouse,25671.7,24080.2,2392,1959,1,2.8,2023-06-28,Jennifer Hernandez,Metro Valuations
VAL000637,LOAN0002071,749 Cedar Ave,Single Family,90298.52,67276.4,1695,1994,4,4.0,2023-04-28,Jennifer Robinson,National Appraisal Co
VAL000638,LOAN0002073,9601 Maple Ave,Townhouse,891935.43,649311.78,3448,2015,6,3.5,2023-05-17,Edward Allen,Premier Appraisers
VAL000639,LOAN0002088,3772 Cedar St,Multi-Family,2472696.28,2050121.7,4059,1978,4,3.8,2024-08-25,Michael Hall,Accurate Appraisals Inc
VAL000640,LOAN0002094,1090 Maple St,Single Family,1542179.09,1178858.75,3333,2004,2,2.4,2024-06-07,Betty Nelson,Premier Appraisers
VAL000641,LOAN0002095,3006 Maple St,Condo,120445.55,94234.75,895,1997,5,3.5,2023-11-06,Dorothy Adams,Premier Appraisers
VAL000642,LOAN0002100,522 Cedar St,Commercial,2010770.24,1726920.76,2598,1998,6,2.8,2024-12-14,Mark Williams,Quality Assessment LLC
VAL000643,LOAN0002107,6692 Maple Blvd,Single Family,96913.11,65103.9,4041,1988,5,3.4,2023-10-20,Sandra Green,Premier Appraisers
VAL000644,LOAN0002111,317 Maple Ave,Single Family,1557537.14,1143751.52,2055,1975,5,2.1,2023-11-20,Ronald Davis,Metro Valuations
VAL000645,LOAN0002118,1126 Cedar Blvd,Single Family,951427.76,817750.8,3807,2015,6,1.9,2024-02-07,Melissa Baker,Premier Appraisers
VAL000646,LOAN0002120,2187 Pine Ave,Townhouse,193602.73,140834.48,4925,1993,6,3.4,2023-04-09,Dorothy Williams,Quality Assessment LLC
VAL000647,LOAN0002124,1042 Main Ave,Townhouse,130671.32,107611.58,2556,1992,3,2.4,2024-10-17,Paul Harris,Quality Assessment LLC
VAL000648,LOAN0002125,451 Cedar Blvd,Commercial,182809.26,142445.57,1261,1963,4,2.8,2023-10-01,Christopher Garcia,Premier Appraisers
VAL000649,LOAN0002133,9914 Maple St,Condo,1014756.06,736371.79,4549,1966,6,1.9,2024-01-19,Christopher Lewis,National Appraisal Co
VAL000650,LOAN0002144,7620 Maple Ave,Townhouse,234471.34,158835.38,1057,1976,4,1.7,2023-12-01,Thomas Williams,Accurate Appraisals Inc
VAL000651,LOAN0002147,2744 Pine St,Single Family,22937.13,16585.02,2314,1994,6,1.9,2024-04-03,Anthony Ramirez,Metro Valuations
VAL000652,LOAN0002148,1912 Pine Ave,Townhouse,1923520.69,1274426.98,3093,2006,1,1.3,2024-08-06,Amanda Wilson,Premier Appraisers
VAL000653,LOAN0002151,6311 Cedar Blvd,Commercial,2172749.45,1498447.93,2931,1988,5,3.5,2024-11-17,Patricia Lopez,Accurate Appraisals Inc
VAL000654,LOAN0002153,2061 Main Ave,Single Family,2597124.72,2095574.79,4687,1977,5,2.5,2024-07-21,Timothy Harris,Quality Assessment LLC
VAL000655,LOAN0002155,2122 Oak Blvd,Multi-Family,1538986.86,1074621.72,4784,1991,5,2.7,2023-01-27,Timothy Scott,Accurate Appraisals Inc
VAL000656,LOAN0002156,4739 Cedar Blvd,Single Family,108227.42,84525.99,4753,2011,1,2.1,2024-02-07,John Hall,Accurate Appraisals Inc
VAL000657,LOAN0002158,1427 Main Blvd,Townhouse,266055.67,202060.26,1193,1999,2,1.9,2024-03-11,Jason Smith,Metro Valuations
VAL000658,LOAN0002159,3469 Cedar Ave,Multi-Family,2218789.38,1807616.5,1152,1984,5,2.1,2024-01-05,Andrew Scott,Metro Valuations
VAL000659,LOAN0002163,4190 Cedar Blvd,Multi-Family,3199038.03,2833278.93,4783,1980,1,1.1,2023-08-16,Matthew Rivera,Quality Assessment LLC
VAL000660,LOAN0002166,2563 Cedar Blvd,Multi-Family,107743.94,97642.68,4831,2009,4,2.0,2024-11-24,Dorothy Hernandez,Premier Appraisers
VAL000661,LOAN0002167,9274 Maple Blvd,Single Family,1798319.76,1575613.52,3735,1998,1,2.3,2024-07-22,Richard Hill,Premier Appraisers
VAL000662,LOAN0002168,3051 Pine Blvd,Single Family,1457997.45,1256871.53,3408,1990,6,3.4,2024-09-14,William Flores,Metro Valuations
VAL000663,LOAN0002173,7247 Cedar Ave,Condo,1857514.63,1368232.31,3718,2002,4,3.8,2024-02-22,Charles Hall,Metro Valuations
VAL000664,LOAN0002179,2888 Main Ave,Condo,1427054.79,1173502.8,4044,2001,3,2.7,2024-11-20,Kevin Hill,National Appraisal Co
VAL000665,LOAN0002181,9617 Maple St,Condo,1801423.41,1413483.15,2879,2020,6,4.0,2024-03-26,Michael Smith,Accurate Appraisals Inc
VAL000666,LOAN0002185,8296 Pine Ave,Townhouse,1308762.85,948581.21,4491,1965,3,1.2,2023-04-12,Dorothy Walker,National Appraisal Co
VAL000667,LOAN0002196,7014 Pine Ave,Condo,1906384.22,1367007.66,4931,2006,5,1.6,2024-05-03,Sandra Taylor,Quality Assessment LLC
VAL000668,LOAN0002199,8665 Pine St,Condo,2148258.5,1633001.3,1568,1979,4,3.3,2023-03-14,Sarah Lopez,Quality Assessment LLC
VAL000669,LOAN0002200,5639 Pine St,Condo,3236781.76,2483799.32,4270,1962,6,1.5,2023-09-10,Charles Anderson,Premier Appraisers
VAL000670,LOAN0002201,8104 Maple Blvd,Multi-Family,1026020.77,808587.68,4492,2008,2,1.5,2023-03-03,Jessica Miller,Premier Appraisers
VAL000671,LOAN0002204,1579 Oak Ave,Townhouse,967085.62,780523.78,3297,1982,3,2.1,2024-05-20,Nancy Miller,Accurate Appraisals Inc
VAL000672,LOAN0002208,2707 Maple St,Condo,1754632.96,1323789.01,4194,2022,5,2.5,2023-07-09,Mark Nelson,Premier Appraisers
VAL000673,LOAN0002211,1945 Oak Ave,Multi-Family,60858.87,55215.41,1667,1965,3,2.6,2023-11-25,Mark Martin,Accurate Appraisals Inc
VAL000674,LOAN0002213,9190 Main Blvd,Multi-Family,18053.35,13816.72,1616,2020,1,2.5,2024-01-26,Michael Walker,Accurate Appraisals Inc
VAL000675,LOAN0002226,5517 Main Blvd,Commercial,494380.02,354598.86,2078,1954,1,3.0,2023-10-24,Rebecca Harris,Metro Valuations
VAL000676,LOAN0002229,1774 Main Blvd,Single Family,95575.93,72046.36,4923,1964,1,2.6,2024-10-02,Jessica Thomas,Premier Appraisers
VAL000677,LOAN0002230,4513 Main Ave,Townhouse,1348132.63,1052089.55,2578,2014,4,3.6,2023-12-04,Joshua Rodriguez,Premier Appraisers
VAL000678,LOAN0002233,9783 Maple St,Commercial,2717811.36,2525606.57,1567,1994,2,2.0,2024-09-04,Amanda Garcia,National Appraisal Co
VAL000679,LOAN0002236,9883 Maple Blvd,Townhouse,1562993.28,1205950.8,1461,1966,3,2.2,2023-10-19,Rebecca Nguyen,Quality Assessment LLC
VAL000680,LOAN0002237,4817 Pine Ave,Townhouse,97840.48,86480.44,4852,1964,5,3.0,2024-07-25,Susan White,Metro Valuations
VAL000681,LOAN0002244,6137 Oak Ave,Condo,1229600.92,843267.76,1859,2019,4,1.3,2023-11-08,Emily Ramirez,Metro Valuations
VAL000682,LOAN0002246,8217 Maple St,Commercial,1749882.15,1252493.09,4378,1958,6,1.2,2023-11-13,Donald Nelson,National Appraisal Co
VAL000683,LOAN0002260,6366 Pine Ave,Condo,34110.43,29635.48,4622,1990,1,1.5,2024-04-29,Ashley Sanchez,Metro Valuations
VAL000684,LOAN0002266,2488 Maple Blvd,Commercial,75460.05,55806.43,2069,1996,6,4.0,2024-05-30,Kimberly Rodriguez,Quality Assessment LLC
VAL000685,LOAN0002269,2961 Oak Blvd,Condo,3151660.97,2807504.53,1941,2014,2,2.1,2023-12-03,Michelle Martinez,Premier Appraisers
VAL000686,LOAN0002272,1161 Main Ave,Condo,1311040.15,1051105.75,4591,1953,2,2.2,2023-05-11,Steven Martin,Premier Appraisers
VAL000687,LOAN0002274,9720 Main Ave,Condo,2451362.66,1794576.43,887,1952,6,1.1,2024-06-07,Patricia Hernandez,Premier Appraisers
VAL000688,LOAN0002276,3294 Pine St,Single Family,744356.26,612015.73,2693,1973,5,2.5,2023-12-09,Jason Jackson,Premier Appraisers
VAL000689,LOAN0002277,3226 Main Blvd,Townhouse,2489850.94,1771844.47,3093,1959,3,1.3,2023-10-27,Patricia Martin,Quality Assessment LLC
VAL000690,LOAN0002279,4660 Main St,Multi-Family,176104.81,140322.43,824,1961,1,3.4,2024-08-20,Melissa Lewis,National Appraisal Co
VAL000691,LOAN0002283,6691 Oak Blvd,Townhouse,2570716.21,1834037.76,1095,1989,5,2.0,2024-09-16,Sarah Hernandez,Accurate Appraisals Inc
VAL000692,LOAN0002286,5934 Main Blvd,Multi-Family,2345333.5,1646729.34,4762,2015,6,2.7,2024-05-04,Timothy Baker,Accurate Appraisals Inc
VAL000693,LOAN0002291,4323 Oak Blvd,Condo,519080.32,382608.68,2161,1999,6,1.5,2023-05-23,Robert Allen,Premier Appraisers
VAL000694,LOAN0002293,4408 Oak Blvd,Single Family,87988.77,60826.8,4481,1972,5,3.5,2024-10-13,Amanda Hall,Accurate Appraisals Inc
VAL000695,LOAN0002300,2541 Cedar Blvd,Commercial,54908.79,43641.47,2044,1993,4,1.1,2023-10-23,Joshua Harris,Metro Valuations
VAL000696,LOAN0002304,1610 Pine St,Townhouse,1724380.48,1470990.0,1085,1988,5,1.8,2024-02-14,Kenneth Scott,Accurate Appraisals Inc
VAL000697,LOAN0002305,1184 Main St,Condo,2985201.51,2401018.62,2206,2000,2,2.3,2024-08-01,Margaret Lopez,Accurate Appraisals Inc
VAL000698,LOAN0002314,8921 Maple St,Single Family,2069521.71,1466223.03,2231,1992,5,2.4,2023-06-15,Mark Hernandez,Premier Appraisers
VAL000699,LOAN0002321,6636 Cedar Blvd,Condo,49871.68,36464.05,3400,1965,3,3.4,2023-04-22,Sarah Garcia,Accurate Appraisals Inc
VAL000700,LOAN0002323,6279 Pine St,Multi-Family,1625396.23,1264076.57,4980,2023,1,1.5,2023-04-07,Patricia Moore,National Appraisal Co
VAL000701,LOAN0002325,1399 Cedar Blvd,Multi-Family,894277.93,708619.0,4513,2004,2,1.4,2024-09-26,Elizabeth Johnson,National Appraisal Co
VAL000702,LOAN0002327,9325 Oak Blvd,Multi-Family,3277082.58,2264730.31,1929,1954,4,2.3,2024-05-03,Carol Adams,Premier Appraisers
VAL000703,LOAN0002329,4533 Maple St,Commercial,887466.96,674276.56,1795,1972,3,3.0,2023-06-30,Emily Johnson,Quality Assessment LLC
VAL000704,LOAN0002334,5118 Oak Ave,Multi-Family,929788.14,744750.62,3794,1958,2,1.6,2023-03-21,Steven Robinson,Premier Appraisers
VAL000705,LOAN0002336,4512 Oak Blvd,Condo,1805965.05,1319748.63,3557,1985,5,3.9,2023-09-18,Donald Hall,Accurate Appraisals Inc
VAL000706,LOAN0002339,1136 Cedar Blvd,Multi-Family,2010403.17,1631831.5,1045,1998,3,1.1,2024-02-19,Thomas Thomas,Quality Assessment LLC
VAL000707,LOAN0002341,6126 Cedar St,Condo,1431085.02,1055120.13,3613,2013,2,2.3,2023-11-11,Stephanie Taylor,Premier Appraisers
VAL000708,LOAN0002342,1170 Maple St,Condo,2686447.97,1815955.4,3709,1991,5,3.2,2023-08-17,Sandra Nguyen,Quality Assessment LLC
VAL000709,LOAN0002344,535 Pine St,Single Family,1607259.11,1308188.56,1308,2018,2,2.2,2023-09-04,Dorothy Garcia,Accurate Appraisals Inc
VAL000710,LOAN0002345,3163 Cedar Ave,Single Family,46109.83,36355.0,2988,1954,4,2.1,2024-10-26,Andrew Brown,Accurate Appraisals Inc
VAL000711,LOAN0002349,2291 Main Ave,Condo,57691.37,43396.66,4895,1965,5,1.3,2024-05-03,Anthony Baker,Premier Appraisers
VAL000712,LOAN0002350,1284 Pine Ave,Condo,1469498.35,1350217.51,3777,2018,1,2.5,2023-05-10,Sandra Martinez,National Appraisal Co
VAL000713,LOAN0002356,6322 Main Blvd,Multi-Family,516661.16,376381.41,4505,1986,2,3.2,2023-06-12,Barbara White,Premier Appraisers
VAL000714,LOAN0002358,6931 Pine Ave,Condo,3110290.55,2444160.53,4335,1967,4,1.1,2023-05-29,Elizabeth Wright,Accurate Appraisals Inc
VAL000715,LOAN0002360,6176 Main Ave,Single Family,1999945.31,1547794.38,2817,2020,1,2.5,2023-03-17,Ronald Baker,Premier Appraisers
VAL000716,LOAN0002361,1780 Main St,Single Family,70550.09,57350.87,3355,1974,3,2.9,2024-07-04,Kenneth Johnson,Quality Assessment LLC
VAL000717,LOAN0002364,6447 Oak St,Multi-Family,788234.69,667601.42,2084,1980,6,3.1,2023-07-03,Paul Davis,Premier Appraisers
VAL000718,LOAN0002365,2031 Pine St,Commercial,176037.0,132245.68,2549,1994,3,2.7,2024-04-30,Betty Hernandez,National Appraisal Co
VAL000719,LOAN0002372,1314 Maple Blvd,Townhouse,40995.3,27734.97,2123,1989,1,3.8,2023-12-13,Barbara King,Premier Appraisers
VAL000720,LOAN0002375,1763 Pine Ave,Single Family,1977978.73,1749750.82,3253,1977,5,3.1,2023-06-20,William Hernandez,Premier Appraisers
VAL000721,LOAN0002378,8367 Main Ave,Multi-Family,1351396.23,942066.2,3192,2022,1,3.0,2023-03-07,Betty Jones,Accurate Appraisals Inc
VAL000722,LOAN0002380,6868 Main Blvd,Commercial,2210367.5,2049345.65,933,1954,1,1.4,2023-10-17,Joshua King,Premier Appraisers
VAL000723,LOAN0002383,1039 Maple St,Single Family,1971940.17,1518719.87,3508,1999,5,2.0,2024-06-30,Edward Nelson,Metro Valuations
VAL000724,LOAN0002385,1398 Main St,Condo,31693.36,25796.7,1894,1972,3,2.5,2023-05-09,Barbara Young,Accurate Appraisals Inc
VAL000725,LOAN0002395,3293 Maple Ave,Condo,163177.68,107381.48,4636,1993,1,1.3,2024-01-14,Linda Adams,Accurate Appraisals Inc
VAL000726,LOAN0002398,5030 Maple Blvd,Condo,59854.61,54753.16,1014,1989,1,2.8,2024-09-05,Nancy Campbell,National Appraisal Co
VAL000727,LOAN0002402,1292 Cedar Ave,Multi-Family,3967641.59,3010784.32,1762,2004,5,1.8,2023-04-24,Kimberly Walker,National Appraisal Co
VAL000728,LOAN0002404,1733 Pine Blvd,Townhouse,163112.72,121956.03,3277,1994,4,1.8,2023-07-06,Christopher Harris,Quality Assessment LLC
VAL000729,LOAN0002406,2781 Pine Ave,Condo,85964.61,70038.78,4382,2000,6,1.2,2024-06-10,Barbara Martinez,National Appraisal Co
VAL000730,LOAN0002409,6689 Main St,Multi-Family,191894.48,162724.22,3950,2017,4,1.9,2023-04-02,Elizabeth Scott,Accurate Appraisals Inc
VAL000731,LOAN0002410,7180 Main Blvd,Multi-Family,1659595.13,1314692.68,3432,2007,4,1.1,2024-08-12,Paul Thompson,Quality Assessment LLC
VAL000732,LOAN0002412,9357 Maple St,Commercial,1942053.1,1560409.68,4958,1976,1,1.5,2023-03-02,Richard Smith,National Appraisal Co
VAL000733,LOAN0002415,3005 Main Ave,Condo,1828414.71,1260387.98,2116,1958,3,2.3,2023-07-16,Jason Brown,Premier Appraisers
VAL000734,LOAN0002417,734 Oak Ave,Multi-Family,1701108.1,1197897.23,2927,1982,3,2.6,2023-01-26,Dorothy Lewis,Accurate Appraisals Inc
VAL000735,LOAN0002419,203 Oak St,Condo,746713.77,585062.81,2280,1991,3,2.0,2024-12-21,Robert Wilson,Metro Valuations
VAL000736,LOAN0002422,9535 Oak St,Commercial,1880531.34,1597025.41,3884,1959,5,1.6,2024-04-14,Donald Martin,National Appraisal Co
VAL000737,LOAN0002426,8484 Oak St,Single Family,1857309.34,1427502.68,3221,1970,2,1.9,2024-07-11,Edward Wright,National Appraisal Co
VAL000738,LOAN0002429,5378 Main Blvd,Multi-Family,1204177.29,989780.85,1683,1970,4,1.1,2023-06-13,Mark Rivera,National Appraisal Co
VAL000739,LOAN0002432,4032 Cedar Blvd,Townhouse,66548.85,44214.89,3463,2008,2,2.8,2024-09-15,Stephanie Thompson,Premier Appraisers
VAL000740,LOAN0002436,1581 Cedar St,Condo,70126.06,53852.64,3089,1970,5,2.9,2024-12-18,Mary Hernandez,Metro Valuations
VAL000741,LOAN0002439,5696 Cedar Blvd,Condo,66592.6,51233.62,925,1970,4,3.9,2023-06-06,Steven Thomas,Accurate Appraisals Inc
VAL000742,LOAN0002445,8025 Pine St,Townhouse,2978287.65,2160127.31,3608,2006,6,2.3,2024-01-21,Paul Wright,Metro Valuations
VAL000743,LOAN0002446,2809 Oak St,Multi-Family,1007650.88,698785.3,4472,1991,4,1.3,2024-03-22,Ashley Adams,Accurate Appraisals Inc
VAL000744,LOAN0002450,3511 Oak Blvd,Single Family,1586558.43,1211601.45,4885,2005,6,2.8,2023-01-01,Nancy Green,Premier Appraisers
VAL000745,LOAN0002453,2548 Pine St,Condo,2495979.62,2238724.49,1728,2023,6,2.1,2024-06-30,Anthony Torres,Premier Appraisers
VAL000746,LOAN0002457,1597 Oak Blvd,Townhouse,3347219.93,2622829.56,4017,1955,5,1.6,2024-03-10,Matthew Jones,Premier Appraisers
VAL000747,LOAN0002462,9590 Cedar Ave,Single Family,391812.82,255712.66,1060,1983,5,3.9,2023-02-17,Margaret Harris,Premier Appraisers
VAL000748,LOAN0002463,2496 Pine Ave,Condo,2146148.68,1535195.16,1024,1985,5,3.6,2023-12-08,Sarah Perez,Accurate Appraisals Inc
VAL000749,LOAN0002464,337 Maple Blvd,Commercial,1045592.67,785030.85,3951,1950,3,2.1,2024-05-25,Nancy Green,Quality Assessment LLC
VAL000750,LOAN0002472,9010 Maple Ave,Townhouse,2819957.98,1840329.59,4076,2019,5,3.0,2023-12-28,Michelle Brown,National Appraisal Co
VAL000751,LOAN0002478,3510 Pine Blvd,Multi-Family,294948.13,222518.53,993,1970,1,2.0,2023-08-25,Robert Harris,Quality Assessment LLC
VAL000752,LOAN0002479,4212 Main Ave,Single Family,28381.88,23132.29,2081,1996,2,1.6,2023-10-09,Edward Thompson,Metro Valuations
VAL000753,LOAN0002481,3088 Oak Blvd,Commercial,262742.55,242919.33,2266,1972,2,2.3,2023-02-02,Dorothy Rodriguez,Premier Appraisers
VAL000754,LOAN0002483,9988 Cedar Ave,Single Family,11069.86,9652.72,1731,1975,2,2.2,2023-05-18,Matthew Harris,Quality Assessment LLC
VAL000755,LOAN0002486,2028 Maple Ave,Commercial,1900859.99,1444384.37,3402,1972,2,1.7,2024-06-11,Anthony Anderson,Metro Valuations
VAL000756,LOAN0002491,3766 Main Blvd,Condo,64039.29,42058.17,3569,1980,2,2.4,2023-05-23,Charles Gonzalez,Premier Appraisers
VAL000757,LOAN0002496,9051 Oak St,Condo,23488.73,16562.07,4429,2011,6,3.4,2024-07-15,Sharon Green,Accurate Appraisals Inc
VAL000758,LOAN0002497,4331 Pine St,Multi-Family,49562.67,37990.25,4995,1983,3,1.6,2023-11-30,Christopher Lee,National Appraisal Co
VAL000759,LOAN0002504,9223 Maple St,Single Family,120348.55,82930.88,1322,1955,3,3.9,2023-01-05,Christopher Mitchell,Premier Appraisers
VAL000760,LOAN0002507,3479 Cedar St,Multi-Family,563584.64,443374.52,1154,1994,4,1.3,2024-12-30,Stephanie Lopez,Quality Assessment LLC
VAL000761,LOAN0002509,7855 Maple Ave,Single Family,2683180.64,1915273.48,3197,2004,6,2.6,2024-02-27,Barbara Moore,Metro Valuations
VAL000762,LOAN0002515,7514 Main Ave,Commercial,1485777.87,1196978.39,2153,1963,2,3.2,2023-01-29,Brian Johnson,Metro Valuations
VAL000763,LOAN0002526,6848 Main St,Multi-Family,3067752.71,2382177.93,4675,1977,6,2.8,2024-11-29,Nancy Gonzalez,Premier Appraisers
VAL000764,LOAN0002527,7047 Main St,Condo,238564.6,160134.2,942,1955,3,1.2,2023-02-16,Jessica Gonzalez,Premier Appraisers
VAL000765,LOAN0002531,4525 Pine Blvd,Townhouse,933548.22,796059.53,4179,2018,2,2.1,2024-12-31,Christopher Harris,Metro Valuations
VAL000766,LOAN0002532,7852 Maple St,Single Family,1347731.12,1003861.51,3545,1997,2,2.7,2024-11-04,Brian Wilson,Premier Appraisers
VAL000767,LOAN0002534,1600 Cedar St,Single Family,1791499.89,1149968.04,2088,2013,1,1.3,2023-03-12,William Rodriguez,Premier Appraisers
VAL000768,LOAN0002536,7531 Main Blvd,Commercial,120743.8,81735.42,3626,1958,3,1.2,2023-03-02,Jennifer Taylor,Quality Assessment LLC
VAL000769,LOAN0002543,6578 Pine Ave,Commercial,1030811.98,858598.27,1226,1974,2,3.2,2024-10-31,Joseph Mitchell,Metro Valuations
VAL000770,LOAN0002547,6981 Pine St,Condo,2387343.03,1670863.59,3808,1976,1,3.3,2023-12-14,David Sanchez,Metro Valuations
VAL000771,LOAN0002548,7220 Oak Blvd,Commercial,142521.83,102828.68,4100,2009,6,2.0,2024-05-24,Joshua Scott,Metro Valuations
VAL000772,LOAN0002555,7625 Oak Blvd,Single Family,341803.81,245134.55,2169,1986,6,3.2,2024-04-11,Jennifer Rodriguez,Premier Appraisers
VAL000773,LOAN0002556,9189 Oak Ave,Commercial,280293.95,229000.09,3705,1974,3,2.4,2024-01-14,Charles White,National Appraisal Co
VAL000774,LOAN0002557,2016 Main Blvd,Multi-Family,134060.85,92942.82,1047,1996,4,2.8,2024-07-14,Emily Martin,Metro Valuations
VAL000775,LOAN0002559,2019 Cedar Ave,Single Family,94997.77,62456.83,2696,1959,1,3.8,2024-06-09,Carol Martinez,Metro Valuations
VAL000776,LOAN0002562,9638 Pine St,Commercial,2901983.37,1901299.01,3216,2003,3,1.4,2024-11-06,Joseph Martin,Premier Appraisers
VAL000777,LOAN0002563,1815 Pine St,Townhouse,1012742.4,847929.37,3408,1986,1,1.2,2024-10-18,Joseph Scott,Premier Appraisers
VAL000778,LOAN0002567,4743 Main St,Single Family,1376491.97,1002318.96,2698,1995,5,1.0,2024-07-28,Mary Gonzalez,Quality Assessment LLC
VAL000779,LOAN0002572,497 Pine St,Commercial,724343.04,583237.97,1471,2014,4,1.5,2024-03-06,Joseph Garcia,National Appraisal Co
VAL000780,LOAN0002574,9492 Maple Blvd,Single Family,2351930.92,1671310.76,4507,1977,5,3.5,2024-07-08,Steven Scott,Premier Appraisers
VAL000781,LOAN0002575,6379 Pine Blvd,Townhouse,111980.35,83029.51,3732,2008,5,2.5,2023-04-13,Karen Moore,Premier Appraisers
VAL000782,LOAN0002577,863 Pine St,Condo,682744.13,531524.31,3719,1993,6,2.1,2024-04-04,Paul Thomas,Accurate Appraisals Inc
VAL000783,LOAN0002578,4884 Oak Blvd,Commercial,873244.59,767872.85,2384,1974,6,3.2,2024-03-13,Margaret Taylor,Accurate Appraisals Inc
VAL000784,LOAN0002582,7980 Maple Ave,Multi-Family,209414.44,158812.31,4094,1968,2,3.0,2023-09-19,Steven Harris,Premier Appraisers
VAL000785,LOAN0002586,9869 Main Blvd,Multi-Family,2602251.34,2185947.79,2824,1988,1,3.9,2023-10-26,Richard Moore,Metro Valuations
VAL000786,LOAN0002588,9195 Maple Blvd,Commercial,70391.52,55452.69,4080,1984,6,3.9,2024-08-30,Matthew Rodriguez,Quality Assessment LLC
VAL000787,LOAN0002590,7562 Pine Blvd,Commercial,116191.97,85191.61,2967,2000,2,1.7,2023-12-26,George Young,Premier Appraisers
VAL000788,LOAN0002594,3230 Pine St,Multi-Family,142690.51,119456.57,3910,1964,4,2.1,2024-11-22,Charles Lee,Accurate Appraisals Inc
VAL000789,LOAN0002607,3093 Cedar St,Townhouse,904350.7,636629.47,1668,2005,3,3.9,2023-07-02,Sharon Brown,Metro Valuations
VAL000790,LOAN0002612,3108 Oak Blvd,Multi-Family,58903.36,43577.09,4898,2009,3,3.9,2024-01-23,Nancy Torres,Quality Assessment LLC
VAL000791,LOAN0002614,6448 Cedar Blvd,Multi-Family,89332.43,81721.26,2571,2009,4,2.1,2024-10-07,Deborah Lewis,Metro Valuations
VAL000792,LOAN0002624,8964 Main Ave,Commercial,318206.49,262015.98,1826,2017,2,2.9,2024-07-07,Matthew Taylor,Metro Valuations
VAL000793,LOAN0002628,8514 Pine Ave,Condo,2274778.73,1822831.06,4427,2000,5,2.4,2023-10-08,Lisa Nguyen,Premier Appraisers
VAL000794,LOAN0002638,6879 Pine Ave,Condo,83843.47,66646.02,1902,1964,3,3.4,2024-02-24,Anthony Ramirez,National Appraisal Co
VAL000795,LOAN0002659,9731 Main Ave,Townhouse,770057.61,507021.85,3466,2001,3,3.7,2024-07-31,Michael Hill,Accurate Appraisals Inc
VAL000796,LOAN0002661,4216 Oak Blvd,Condo,278303.6,205522.34,3819,2010,2,3.4,2023-10-26,Rebecca Campbell,Accurate Appraisals Inc
VAL000797,LOAN0002663,6862 Cedar St,Multi-Family,3193076.54,2625985.07,4086,1960,4,1.5,2024-07-08,Paul Campbell,Metro Valuations
VAL000798,LOAN0002664,6343 Main Blvd,Multi-Family,1891074.3,1215381.23,2127,1981,2,2.3,2024-05-18,Melissa Walker,Accurate Appraisals Inc
VAL000799,LOAN0002665,6092 Maple St,Commercial,2182818.02,1513342.33,2139,2016,4,1.2,2024-11-28,Mary Green,Metro Valuations
VAL000800,LOAN0002666,5947 Main Blvd,Commercial,99553.91,80215.13,2053,1993,5,3.2,2024-01-01,Deborah Walker,Premier Appraisers
VAL000801,LOAN0002667,3755 Main St,Single Family,27432.34,22546.7,4225,2011,2,3.6,2024-11-24,Karen Green,Premier Appraisers
